universidad_id,universidad_nombre,universidad_fecha_fundacion,universidad_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,universidad_calle_numero,universidad_colonia,universidad_cp,universidad_telfono1,universidad_pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
394,"Universidad del Desarrollo Empresarial y Pedagógico, Plantel Valle","1994-02-16","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Miguel Laurent 719","Col. Del Valle","03100","","","aspirantes@univdep.edu.mx",-99.16313,19.37459,"http://sic.gob.mx/ficha.php?table=universidad&table_id=394","2025-08-11 12:32:28-06"
564,"Universidad Insurgentes Plantel Sur 1","1995-09-18","Instituto de Enseñanza Superior en Contaduría y Administración, S.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Calz. de Tlalpan 390","Col. Viaducto Piedad","08200","","","gisselle.mendez@uinsurgentes.mx; lidia.becerril@uinsurgentes.mx",-99.13625,19.40287,"http://sic.gob.mx/ficha.php?table=universidad&table_id=564","2026-05-29 10:55:15-06"
353,"Universidad Chapultepec, A.C.","1977-06-06","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Av. Eugenia 1010","Col. Del Valle Centro","03100","","","informes@uchapultepec.edu.mx",-99.16224,19.3865,"http://sic.gob.mx/ficha.php?table=universidad&table_id=353","2019-10-23 08:54:05-05"
620,"Instituto de Terapia Ocupacional","2002-10-18","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Av. San Antonio 341-1","Col. San Pedro de los Pinos","03800","","","info@ito-edu.org.mx ",-99.18881,19.38545,"http://sic.gob.mx/ficha.php?table=universidad&table_id=620","2024-08-29 10:03:02-06"
390,"Centro de Estudios Superiores en Educación","1990-05-15","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Benito Juárez 108","Col. Albert","03560","","","infos@cese.edu.mx ",-99.13803,19.36992,"http://sic.gob.mx/ficha.php?table=universidad&table_id=390","2023-12-07 04:18:27-06"
271,"Instituto de Estudios Superiores de Turismo","1979-02-08","Instituto de Estudios Superiores de Turismo, S.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Priv. del Lago 40 ","Col. Américas Unidas","03610","","","informacion@iestur.edu.mx",-99.14103,19.38122,"http://sic.gob.mx/ficha.php?table=universidad&table_id=271","2019-08-28 10:02:19-05"
3523,"Instituto de Investigación en Psicología Clínica y Social","1000-01-01","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Minerva 83","Col. Crédito Constructor","03940","","","",-99.15778,19.37199,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3523","2019-08-30 10:18:07-05"
320,"Universidad Latinoamericana, Campus Valle","1975-08-26","Universidad Latinoamericana, S.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Av. Gabriel Mancera 1402","Col. Del Valle Sur","03100","","","info@ula.edu.mx",-99.16735,19.37309,"http://sic.gob.mx/ficha.php?table=universidad&table_id=320","2019-11-14 09:36:48-06"
335,"Instituto de Estudios de Posgrado en Ciencias y Humanidades","1991-04-01","Instituto de Estudios de Posgrado en Ciencias y Humanidades, A.C.",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Insurgentes Sur 933, piso 8","Col. Nápoles","03710","","","contacto@inespo.com",-99.1753,19.38568,"http://sic.gob.mx/ficha.php?table=universidad&table_id=335","2019-08-28 07:52:33-05"
3408,"Centro de Estudios Psicoanalíticos Mexicano","1989-07-01","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Pitágoras 228","Col. Narvarte","03020","","","cepsimac@yahoo.com.mx",-99.15778,19.37199,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3408","2025-08-04 17:46:40-06"
590,"Instituto de Psicología y Psicoanálisis","1979-01-01","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Minerva 83","Col. Crédito Constructor ","03940","","","",-99.17994,19.36434,"http://sic.gob.mx/ficha.php?table=universidad&table_id=590","2025-09-29 19:53:45-06"
3524,"Instituto de Investigaciones Dr. José María Luis Mora","1981-09-24","CONACYT",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Plaza Valentín Gómez Farías 12","Col. San Juan Mixcoac","03730","","","",-99.15778,19.37199,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3524","2025-11-10 19:18:10-06"
280,"Universidad Simón Bolívar","1990-08-15","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Av. Río Mixcoac 48","Col. Insurgentes Mixcoac","03920","","","admisiones@usb.edu.mx",-99.18534,19.3716,"http://sic.gob.mx/ficha.php?table=universidad&table_id=280","2019-11-28 06:48:36-06"
263,"Grupo Educativo Núñez Fragoso","1999-08-20","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Calz. de Tlalpan 1621","Col. Portales","03300","","","info@nunezfragoso.mx",-99.14382,19.3587,"http://sic.gob.mx/ficha.php?table=universidad&table_id=263","2019-08-30 06:59:25-05"
332,"Universidad Insurgentes, Plantel Viaducto","1980-03-28","Universidad Insurgentes",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Calz. de Tlalpan 538","Col. Moderna","03510","","","socialmedia@uinsurgentes.mx",-99.13709,19.3988,"http://sic.gob.mx/ficha.php?table=universidad&table_id=332","2026-04-27 19:39:14-06"
334,"Universidad Insurgentes Plantel Álamos","1969-12-31","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Viaducto Miguel Alemán 155","Col. Álamos","08203","","","",-99.13917,19.40327,"http://sic.gob.mx/ficha.php?table=universidad&table_id=334","2025-10-13 18:27:29-06"
52,"Jannette Klein Universidad ","1985-01-01","",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Artemio del Valle Arizpe 22","Col. Del Valle","03100","","","contaco@jk.edu.mx",-99.17092,19.3964,"http://sic.gob.mx/ficha.php?table=universidad&table_id=52","2021-05-06 08:10:08-05"
354,"Centro Universitario Emmanuel Kant","1997-06-17","Particular",9,"Ciudad de México",14,"Benito Juárez",1,"Benito Juárez","Orinoco 26, 3er y 4to piso","Col. Carmen","03540","","","informes@cuek.edu.mx ",-99.15135,19.37256,"http://sic.gob.mx/ficha.php?table=universidad&table_id=354","2021-04-21 08:21:34-05"
693,"Instituto de Estudios Superiores en Administración Pública y Privada","1998-06-27","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Chihuahua 167 esq. Jalapa y Tonalá","Col. Roma Norte","06700","","","posgrados@iesap.edu.mx",-99.16187,19.41716,"http://sic.gob.mx/ficha.php?table=universidad&table_id=693","2019-08-29 08:28:39-05"
627,"Universidad Insurgentes, Plantel Centro","1995-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Bucareli 107, esq. General Prim","Col. Juárez","06600","","","",-99.15236,19.42967,"http://sic.gob.mx/ficha.php?table=universidad&table_id=627","2026-04-28 16:39:25-06"
433,"Escuela Libre de Homeopatía de México, I.A.P.","1912-03-01","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Peralvillo 75","Col. Morelos","06200","","","elhmiap@prodigy.net.mx",-99.13196,19.44915,"http://sic.gob.mx/ficha.php?table=universidad&table_id=433","2019-08-08 09:23:13-05"
734,"Universidad de Londres, Plantel Luis Cabrera","1980-09-01","Universidad de Londres, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Plaza Luis Cabrera 9","Col. Roma Norte","06700","","","informes@udlondres.com",-99.15893,19.41653,"http://sic.gob.mx/ficha.php?table=universidad&table_id=734","2021-12-13 02:30:19-06"
2388,"Universidad de Londres, Plantel Orizaba","1997-01-01","Universidad de Londres",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Orizaba 139","Col. Roma Norte","06700","","","informe@udelondres.com",-99.15964,19.41694,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2388","2024-07-09 14:21:42-06"
663,"Universidad Tecnológica Americana","1971-07-26","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Viaducto Miguel Alemán 255 esq. Insurgentes Sur","Col. Roma Sur","06760","","","recepcion@uteca.edu.mx",-99.16988,19.40031,"http://sic.gob.mx/ficha.php?table=universidad&table_id=663","2026-04-30 17:33:32-06"
27,"Colegio Holandés-Ochoterena","1998-04-03","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Marsella 43","Col. Juárez","66000","","","informes@colegioholandes.edu.mx",-99.15869,19.42599,"http://sic.gob.mx/ficha.php?table=universidad&table_id=27","2024-08-27 12:02:16-06"
6,"Universidad de la Comunicación","1976-12-13","Universidad de la Comunicación, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Zacatecas 120","Col. Roma Norte","06700","","","admisiones@uc.edu.mx",-99.15971,19.41564,"http://sic.gob.mx/ficha.php?table=universidad&table_id=6","2025-07-28 11:47:10-06"
727,"Centro Universitario San Ángel","1991-12-09","Centro Universitario San Ángel",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Puebla 157 y 162","Col. Roma Norte","06700","","","enlace@cusa.edu.mx",-99.16164,19.42262,"http://sic.gob.mx/ficha.php?table=universidad&table_id=727","2019-08-01 08:38:05-05"
714,"Centro Universitario en Periodismo y Publicidad","1992-09-01","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Dr. Río de la Loza 250","Col. Doctores","06720","","","",-99.15616,19.42558,"http://sic.gob.mx/ficha.php?table=universidad&table_id=714","2021-04-27 03:23:22-05"
3568,"Centro de Educación Continua Ingeniero Eugenio Méndez Docurro","1996-01-01","Instituto Politécnico Nacional",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Belisario Domínguez 22","Centro","06000","","","crm@ipn.mx",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3568","2025-07-21 16:11:31-06"
695,"Colegio Superior de Turismo y Hotelería César Ritz","1984-02-14","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Huatabampo 76","Col. Roma Sur","06760","","","cosuth@cosuth.edu.mx",-99.15963,19.40732,"http://sic.gob.mx/ficha.php?table=universidad&table_id=695","2019-08-02 07:11:50-05"
3443,"Escuela de Enfermería del Hospital de Jesús","1524-01-01","Institución de Asistencia Privada",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. 20 de Noviembre 82 ","Centro","06090","","","",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3443","2019-08-06 07:46:02-05"
706,"Escuela Libre de Derecho","1912-07-24","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Dr. Vértiz 12 esq. Arcos de Belén","Col. Doctores","06720","","","libredederecho@eld.edu.mx",-99.14574,19.42599,"http://sic.gob.mx/ficha.php?table=universidad&table_id=706","2023-10-09 07:27:35-06"
3542,"Instituto Leonardo Bravo, Plantel Centro","1961-01-01","Instituto Leonardo Bravo A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Ezequiel Montes 115-116","Col. Tabacalera","06030","","","ilbcentro@ilb.edu.mx",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3542","2025-10-23 10:48:28-06"
704,"Instituto Carlos Lindbergh","1994-01-01","Instituto Carlos Lindbergh, S.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Londres 52","Col. Juárez","06600","","","",-99.16041,19.42706,"http://sic.gob.mx/ficha.php?table=universidad&table_id=704","2021-05-06 09:42:48-05"
3509,"Instituto de Ciencias y Estudios Superiores de la Ciudad de México (ICES) ","1979-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","General Prim 67","Col. Juárez","06600","","","",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3509","2025-08-21 17:18:01-06"
3554,"Instituto Nacional de Bellas Artes y Literatura (INBAL), Escuela de Diseño","1962-02-01","Secretaría de Cultura/INBAL",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Xocongo 138","Col. Tránsito","06820","","","edinba@inba.gob.mx",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3554","2025-10-17 19:20:51-06"
3544,"Instituto Leonardo Bravo, Plantel La Raza ","1995-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Tetrazzini 148","Col. Peralvillo","06220","","","",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3544","2025-06-05 19:31:29-06"
3530,"Instituto de Psicoterapia Cognitivo Conductual","1999-04-16","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Eje 2 Pte. Gabriel Mancera esq. Ana María Mier 111","Col. Del Valle Centro","03100","","","",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3530","2025-08-07 19:42:32-06"
3706,"Universidad Latinoamericana (ULA), Campus Reforma","1000-01-01","Universidad Latinoamericana, S.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Hamburgo 172-D","Col. Juárez","06600","","","",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3706","2019-11-14 08:37:46-06"
687,"Instituto Pedagógico Anglo Español (IPAE)","1942-01-01","Normaver, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Sadí Carnot 13","Col. San Rafael","06470","","","difusion@pedagogicoiae.edu.mx",-99.15719,19.43936,"http://sic.gob.mx/ficha.php?table=universidad&table_id=687","2019-09-17 06:36:16-05"
2078,"Centro de Estudios Universitarios de Periodismo y Arte en Radio y Televisión, S.C.","1985-05-13","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Antonio Caso 53 ","Col. Tabacalera","06030","","","rchavez@part.com.mx",-99.15862,19.43455,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2078","2021-07-07 12:27:54-05"
18,"Colegio de Consultores en Imagen Pública","2002-07-23","Colegio de Consultores en Imágen Pública",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Colima 56","Col. Roma","06700","","","info@imagenpublica.com.mx, eruiz@imagenpublica.com.mx",-99.15601,19.42058,"http://sic.gob.mx/ficha.php?table=universidad&table_id=18","2025-11-25 16:56:15-06"
2455,"Escuela Bancaria y Comercial, Campus Ciudad de México","1994-01-01","Escuela Bancaria y Comercial, S.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Liverpool 54","Col. Juárez","06600","","","",-99.15884,19.42835,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2455","2019-08-05 07:51:58-05"
723,"Escuela de Periodismo Carlos Septién García","1949-05-30","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Basilio Vadillo 43","Col. Tabacalera","06030","","","epcs@septien.edu.mx",-99.14834,19.43685,"http://sic.gob.mx/ficha.php?table=universidad&table_id=723","2019-08-08 07:19:06-05"
731,"Colegio Superior de Gastronomía","1996-10-21","Colegio Superior de Gastronomía",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Sonora 189","Col. Hipódromo Condesa","06100","","","contacto@sg.edu.mx",-99.16783,19.41295,"http://sic.gob.mx/ficha.php?table=universidad&table_id=731","2023-10-06 07:19:35-06"
602,"Instituto Superior de Interpretes y Traductores","1980-06-20","Instituto Superior de Intérpretes y Traductores, S.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Río Rhin 40","Col. Cuauhtémoc","06500","","","isit@isit.edu.mx",-99.16548,19.43251,"http://sic.gob.mx/ficha.php?table=universidad&table_id=602","2021-07-19 07:56:42-05"
3619,"Universidad Abierta y a Distancia de México","1000-01-01","Secretaría de Educación Pública",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Puebla 143, piso E3","Col. Roma Norte","06700","","","",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3619","2019-10-10 06:11:33-05"
3630,"Universidad Autónoma de la Ciudad de México (UACM), plantel Centro Histórico","2001-04-26","Universidad Autónoma de la Ciudad de México (UACM)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Fray Servando Teresa de Mier 92 y 99","Col. Obrera","06080","","","enrique.garduno@uacm.edu.mx",-99.13851,19.42626,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3630","2025-07-03 18:15:12-06"
3654,"Universidad del Distrito Federal Campus Santa María","1984-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Cedro 16","Col. Santa María la Ribera","06400","","","info@udf.edu",-99.16241,19.44723,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3654","2025-06-06 19:33:50-06"
3649,"Universidad de España y México","1942-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Nápoles 53","Col. Juárez","06600","","","informes@uem.edu.mx",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3649","2025-10-14 17:19:51-06"
720,"Universidad del Claustro de Sor Juana","1996-10-14","Universidad del Claustro de Sor Juana, A. C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Izazaga 92","Centro Histórico","06080","","","rectoria@elclaustro.edu.mx",-99.13628,19.42659,"http://sic.gob.mx/ficha.php?table=universidad&table_id=720","2023-11-21 07:05:43-06"
521,"Instituto Tecnológico de Teléfonos de México","1991-09-18","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Uruguay 55 piso 3","Centro","06600","","","rafaellm@inttelmex.com",-99.137,19.43049,"http://sic.gob.mx/ficha.php?table=universidad&table_id=521","2026-01-29 19:39:25-06"
3909,"Universidad CUGS","1000-01-01","UCUGS, S.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Cuauhtémoc 60","Col. Doctores","06720","","","informes@ucugs.edu.mx",-99.15766,19.42549,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3909","2024-01-17 06:07:58-06"
1567,"Universidad Pedagógica Nacional (UPN) U-094","1985-01-01","Secretaria de Educación Pública",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Mtro. Erasmo Castellanos Quinto 20, piso 3  y 4","Centro","06060","","","upr94948@upn.mx",-99.13096,19.43082,"http://sic.gob.mx/ficha.php?table=universidad&table_id=1567","2020-07-07 06:09:02-05"
718,"Escuela Mexicana de Turismo","1998-02-10","Escuela Mexicana de Turismo, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Barcelona 28","Col. Juárez","06600","","","contacto@emturismo.mx",-99.15525,19.42829,"http://sic.gob.mx/ficha.php?table=universidad&table_id=718","2021-04-24 07:47:52-05"
726,"Escuela Bancaria y Comercial, Campus Reforma","1932-03-10","Escuela Bancaria y Comercial, S.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Paseo de la Reforma 202","Col. Juárez","06600","","","informes@ebc.mx",-99.16105,19.42948,"http://sic.gob.mx/ficha.php?table=universidad&table_id=726","2021-04-24 08:50:40-05"
686,"Universidad Tres Culturas, Campus Zona Rosa","1992-10-05","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Niza 67","Col. Juárez","06600","","","",-99.16187,19.42495,"http://sic.gob.mx/ficha.php?table=universidad&table_id=686","2021-02-10 02:35:01-06"
722,"Universidad de las Américas (UDLA)","1940-06-01","Universidad de las Américas, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Puebla 223 ","Col. Roma","06700","","","rectoria@udlacdmx.mx",-99.16633,19.42201,"http://sic.gob.mx/ficha.php?table=universidad&table_id=722","2021-12-13 02:25:48-06"
679,"Instituto Matías Romero ","1974-12-14","Secretaría de Relaciones Exteriores",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","República de El Salvador 47 ","Centro","06080","","","imrinfo@sre.gob.mx ",-99.1379,19.42994,"http://sic.gob.mx/ficha.php?table=universidad&table_id=679","2019-09-06 05:32:28-05"
690,"Instituto de Estudios Superiores de Moda Casa de Francia","1998-06-03","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Amberes 70","Col. Juárez","06600","","","informes@iesmoda.edu.mx",-99.16461,19.42458,"http://sic.gob.mx/ficha.php?table=universidad&table_id=690","2021-04-27 04:35:08-05"
3422,"Colegio Hispano Americano","1992-08-17","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Dr Atl 199","Col. Santa Ma. la Ribera","06400","","","",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3422","2025-09-08 16:32:45-06"
691,"Instituto de Estudios de Posgrado en Psicoanálisis y Psicoterapia","1982-11-22","Sociedad Psicoanalítica de México, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Tamaulipas 150-102","Col. Hipódromo Condesa","06100","",""," cont.spp@gmail.",-99.17015,19.41273,"http://sic.gob.mx/ficha.php?table=universidad&table_id=691","2022-06-28 05:01:41-05"
1,"Escuela de Técnicos en Radiología","1957-07-13","Sociedad Mexicana de Radiología e imagen, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Coahuila 35","Col. Roma","06700","","","smri@compuserve.com.mx",-99.15599,19.41275,"http://sic.gob.mx/ficha.php?table=universidad&table_id=1","2023-10-30 03:05:34-06"
3646,"Universidad Cetu","1000-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Guillermo Prieto 2","Col. San Rafael","06470","","","",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3646","2019-10-23 08:25:51-05"
4332,"Instituto de Investigación y Comunicación en Cultura ICONOS","2004-01-01","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Av. Chapultepec No. 57, 1er. y 2do. pisos, Col. Centro.","Centro ","","","","info@iconos.edu.mx",-99.15207,19.42674,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4332","2025-09-08 19:14:20-06"
610,"Instituto de Terapia Familiar Cencalli","1987-12-16","Instituto de Terapia Familiar Cencalli, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Bajío 24","Col. Roma Sur","06760","","","informacion@cencalli.edu.mx",-99.15665,19.40514,"http://sic.gob.mx/ficha.php?table=universidad&table_id=610","2021-05-05 07:02:10-05"
703,"Universidad ICEL, Campus Berlín","1994-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Liverpool 24 esq. Berlín","Col. Juárez","06600","","","informesicel@icel.edu.mx",-99.15691,19.42753,"http://sic.gob.mx/ficha.php?table=universidad&table_id=703","2019-11-05 05:59:33-06"
294,"Universidad del Valle de México, Campus San Rafael","1960-09-01","Universidad del Valle de México (UVM)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Sadi Carnot 57","Col. San Rafael","06470","","","socialcontactcenter1@uvmnet.edu",-99.15871,19.43666,"http://sic.gob.mx/ficha.php?table=universidad&table_id=294","2024-04-19 13:35:47-06"
2079,"Universidad de Londres Plantel Querétaro","1995-06-20","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Querétaro 84 ","Roma Norte","06700","","","informes@udlondres.com",-99.15859,19.41498,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2079","2020-01-03 07:52:33-06"
3625,"Universidad Autónoma de la Ciudad de México","2001-04-26","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Dr. García Diego 168","Col. Doctores","06720","","","enrique.garduno@uacm.edu.mx",-99.15195,19.41647,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3625","2025-05-08 17:27:18-06"
3499,"Grupo Educativo Anglo Americano, Centro Diana Cazadora ","1972-01-01","Grupo Educativo Anglo Americano S.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Río Lerma 222","Col. Cuauhtémoc","06500","","","dianacazadora@angloamericano.com.mx",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3499","2025-11-05 16:43:47-06"
3420,"Centro Universitario de la Ciudad de México","1978-06-29","29 junio de 1978",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Tula 66","Col. Condesa","06140","","","",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3420","2025-07-03 18:11:24-06"
641,"Universidad Intercontinental, Plantel Roma","1992-06-23","Universidad Intercontinental (UIC)",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Córdoba 17","Col. Roma Norte","06700","","","admision.roma@uic.edu.mx",-99.15996,19.42351,"http://sic.gob.mx/ficha.php?table=universidad&table_id=641","2019-11-11 09:19:15-06"
3685,"Universidad ICEL, Campus Zona Rosa","1000-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Liverpool 59","Col. Juárez","06600","","","informesicel@icel.edu.mx",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3685","2019-11-05 05:59:18-06"
683,"Instituto de Mercadotecnia y Publicidad","1967-10-23","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Guanajuato 228","Col. Roma","06700","","","telemarketing@improma.com",-99.16451,19.41565,"http://sic.gob.mx/ficha.php?table=universidad&table_id=683","2026-04-17 18:48:25-06"
692,"Instituto de Estudios Fiscales y Administrativos","1979-10-01","Instituto de Estudios Fiscales y Administrativos, A.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Sinaloa 113 y 115","Col. Roma Norte","06700","","","cursos@iefa.com.mx",-99.16887,19.42054,"http://sic.gob.mx/ficha.php?table=universidad&table_id=692","2026-04-17 18:37:32-06"
4123,"Universidad para el Bienestar Benito Juárez García, sede Cuauhtémoc","2019-07-30","SEP/Organismo Coordinador de las Universidades para el Bienestar Benito Juárez García",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Luis González Obregón 9","Centro Histórico","06020","","","dirvinculacion@ubbj.edu.mx",-99.13313,19.43667,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4123","2026-02-09 11:33:36-06"
732,"Centro de Estudios Tecnológicos y Universitarios IAMP","1971-02-15","Centro de Estudios Tecnológicos y Universitarios IAMP",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Guillermo Prieto 2 ","Col. San Rafael","06470","","","iamp@prodigy.net.mx",-99.16051,19.43774,"http://sic.gob.mx/ficha.php?table=universidad&table_id=732","2024-07-12 10:52:31-06"
651,"Instituto Nacional de Estudios Sindicales y de Administración Pública (INESAP)","1993-12-28","FSTSE",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Antonio Caso 35","Tabacalera","06030","","","admisiones@inesap.edu.mx",-99.15639,19.43426,"http://sic.gob.mx/ficha.php?table=universidad&table_id=651","2024-07-12 12:26:50-06"
709,"Universidad Marítima y Portuaria de México","1996-04-23","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Cuernavaca 5","Col. Condesa","06140","","","",-99.1738,19.41699,"http://sic.gob.mx/ficha.php?table=universidad&table_id=709","2024-08-01 15:00:24-06"
